Nice to learn that the Junkbots don't wreck the forests.,还好那帮废品机器人没有毁掉森林。,vo_dlg_ForestofPlanes_01_Randall,Level24_Strings,还好拾荒机器人没有把这里破坏掉。,
Yeah. Just cities.,是啊。它们只对城市下手。,vo_dlg_ForestofPlanes_02_Lisa,Level24_Strings,对，它们只对城市下手。,
Be on your guard! I doubt this path is safe.,提高警惕！这条路可能不安全。,vo_dlg_ForestofPlanes_03_James,Level24_Strings,留神点！这条路可能不安全。,
Those planes... Always gives me the chills.,这些飞机……总让我瘆得慌。,vo_dlg_ForestofPlanes_04_Toshi,Level24_Strings,这些飞机…让我毛骨悚然。,
"Hey, maybe the catastrophe from way back was somehow connected to this Junkbot thing?",嘿，之前那场灾难也许和这些废品机器人有什么关联？,vo_dlg_ForestofPlanes_05_Lisa,Level24_Strings,嘿，之前的那件灾难会不会也跟这拾荒机器人有关？,
"I bet it was! Aliens, I tell you!",肯定有！是外星人，我跟你说过的！,vo_dlg_ForestofPlanes_06_Randall,Level24_Strings,我敢打赌是这样！都说过它们是外星怪物了！,
"I mean, it could be, yeah. A strong electromagnetic pulse could have scrambled the navigational tools of all of the planes in Michigan airspace, and brought them down here...",我是说，应该是，嗯。它们使用强大的电磁脉冲扰乱了密歇根上空所有飞机的导航系统，并让它们坠毁于此……,vo_dlg_ForestofPlanes_07_Toshi,Level24_Strings,我是说，有可能啦。一阵强大的电磁脉冲可能干扰了密歇根领空上所有飞机的导航设备，迫使它们飞到这里来…,
"Shut it, guys. We're close now.",安静点，伙计们。我们快到了。,vo_dlg_ForestofPlanes_08_James,Level24_Strings,各位，安静点。就快到了。,
"Huge municipal scrapyard, named Felyards.",名为菲尔亚斯的巨大城市废品场。,Desc,Level25_Strings,一座大型市立废料场，菲尔亚斯。,
Scrapyard,废品场,Name,Level25_Strings,废料场,
Getting Close,接近中,Objective1_Description,Level25_Strings,接近中,
Battle through the scrapyard,闯过废品场,Objective1_Task1,Level25_Strings,击退敌人，通过废料场,
Proceed to the exit,前往出口,Objective1_Task2,Level25_Strings,前往出口,
Holy shit!,我靠！,vo_dlg_Scrapyard_01_Lisa,Level25_Strings,我的老天啊！,
This place is swarming with them!,这地方到处都有那些家伙！,vo_dlg_Scrapyard_02_Randall,Level25_Strings,哇，这地方都在它们的控制之下！,
It's like their nest!,就像是它们的老巢一样！,vo_dlg_Scrapyard_03_Toshi,Level25_Strings,似乎是它们的巢穴！,
Why aren't they just crushing us with their numbers?,它们怎么不用机海战术碾压我们？,vo_dlg_Scrapyard_04_James,Level25_Strings,它们为什么不直接用大军碾压我们呢？,
Maybe... maybe they don't see us as a threat. Maybe we're just like tiny bugs to... whatever's controlling them,或许……或许它们不认为我们是威胁。或许对背后操纵它们的主谋来说……我们只不过是群蝼蚁。,vo_dlg_Scrapyard_05_Toshi,Level25_Strings,我猜…也许我们对它们不构成威胁。也许对于…控制它们的主脑来说，我们不过就像一群小虫子。,
"Oh yeah? Well, we may look to them like rats, but we are Steel Rats, with fangs of metal and fire! And we're coming for them!",哦，是吗？好吧，也许它们是把我们当老鼠看，但我们是钢鼠，有着钢与火的獠牙！现在我们就要去收拾它们！,vo_dlg_Scrapyard_06_James,Level25_Strings,是吗？它们可能会觉得我们就像老鼠，但我们可是有着金属尖牙的喷火钢铁鼠！现在要来找它们算帐了！,
"Yeah, Boss! We're with you!",耶，老大！我们会跟随你的！,vo_dlg_Scrapyard_07_Randall,Level25_Strings,没错，老大！都听你的！,
Charge!,冲啊！,vo_dlg_Scrapyard_08_Lisa,Level25_Strings,进攻！,
Huge hole in the heart of the scrapyard. Where could it lead...?,废品场中心地带的巨洞。会通往哪里呢……？,Desc,Level26_Strings,废料场中心的一个大洞。会通往哪里呢…？,
The Hole,洞,Name,Level26_Strings,洞穴,
Rabbit Hole,噩梦之洞,Objective1_Description,Level26_Strings,恶梦的终点,
Enter the Hole,进入洞中,Objective1_Task1,Level26_Strings,进入洞穴中,
Get to the bottom of the Hole,前往洞的底部,Objective1_Task2,Level26_Strings,到洞穴的最深处,
Get to the Forge,前往制造厂,Objective1_Task3,Level26_Strings,前往锻造场,
Disarming,解除武装,Objective2_Description,Level26_Strings,解除武装,
Make it to the surface,回到地面,Objective2_Task1,Level26_Strings,回到地面上,
This... this is...,这……这简直……,vo_dlg_TheHole_01_Randall,Level26_Strings,这…这真是…,
Unbelievable...!,难以置信……！,vo_dlg_TheHole_02_Lisa,Level26_Strings,难以置信…！,
"What the hell?! Toshi, can you explain exactly what we're seeing?!",这都是什么鬼？！小敏，你能解释清楚我们眼前的景象吗？,vo_dlg_TheHole_03_James,Level26_Strings,这是什么？！小敏，麻烦解释一下怎么回事好吗？！,
"N-no... I... I don't think I can, sorry!",不、不能……我……我想我做不到，抱歉！,vo_dlg_TheHole_04_Toshi,Level26_Strings,抱…抱歉…我…我也解释不出来！,
"Well, try!",你就试试看吧！,vo_dlg_TheHole_05_James,Level26_Strings,好歹试一试啊！,
"Okay, okay...! This must be a way to the heart of the invasion. Junkbots are machines. So there must be other machines, that assemble them!",好吧，好吧……！这一定是通往入侵核心的路。废品机器人毕竟是机器。总得有其它机器来组装它们！,vo_dlg_TheHole_06_Toshi,Level26_Strings,好，好…！这一定是通往入侵行动的中心的路。拾荒机器人也是机器。也就是说一定还有其他机器负责组装拾荒机器人！,
"Like a... I don't know, some kind of a... Junkbot forge?",就像……不知道对不对，某种……废品机器人制造厂？,vo_dlg_TheHole_07_Lisa,Level26_Strings,就像…怎么说，某种…拾荒机器人锻造场？,
Exactly! And I believe we've just found the entrance to it!,太对了！我相信我们已经找到它的入口了！,vo_dlg_TheHole_08_Toshi,Level26_Strings,没错！我相信这地方就是它的入口！,
Alright! Step on it then! We'll stop this invasion from within!,很好！那就赶紧进去吧！我们要从内部阻止这场入侵！,vo_dlg_TheHole_09_James,Level26_Strings,很好！那还等什么！我们要从内部阻止这个入侵行动！,
"Yeah! Steel Rats are coming for you, baby! We'll bite our way through your guts!",耶！钢鼠来收拾你们了，宝贝！我们会把你们咬得穿肠破肚！,vo_dlg_TheHole_10_Randall,Level26_Strings,没错！钢铁鼠要让你们倒大霉了！我们要把里头弄得天翻地覆！,
And... what about those... floating things?,那……那些……漂浮的物体呢？,vo_dlg_TheHole_11_Lisa,Level26_Strings,那…那些飘来飘去的东西…要怎么办？,
"An uncontrolled, rogue burst of kinetic force...? I... I don't really know!",不受控制的猛烈动能……？我……我也不太清楚！,vo_dlg_TheHole_12_Toshi,Level26_Strings,不受控制的猛烈动能吗…？我…我真的不知道！,XXX
Just roll with it!,习惯就好了！,vo_dlg_TheHole_13_James,Level26_Strings,习惯就好了！,XXX
I guess we're in...,我想我们是进来了……,vo_dlg_TheHole_14_Randall,Level26_Strings,我想就是这里了…,
I really don't like this place.,我真不喜欢这里。,vo_dlg_TheHole_15_Lisa,Level26_Strings,我实在不喜欢这地方。,
"We need to find the core, it'll look like a big, metallic orb! If we manage to turn it off, we might just stop the invasion!",我们得找到核心，它看起来像是颗巨大的金属球！我们如果能关掉它，也许就能阻止这场入侵了！,vo_dlg_TheHole_16_Toshi,Level26_Strings,我们要把核心找出来，它是一个大的金属球体！如果能把核心关闭的话，就能够阻止入侵行动了！,
"In the meantime, bust anything you find. Do as much damage to the machines as possible.",与此同时，击毁所有你能找到的东西。尽可能多地给那些机器造成伤害。,vo_dlg_TheHole_17_James,Level26_Strings,在此同时，破坏你发现的任何东西。尽可能多的破坏它们。,
"Oh, that's my kind of plan! I love it!",哇，这计划合我口味！我喜欢！,vo_dlg_TheHole_18_Randall,Level26_Strings,喔，这计划真棒！我爱死了！,
"Is it just me, or are the Junkbots suddenly converging on us?",这是我的错觉，还是说那些废品机器人真的一下子就都注意到我们了？,vo_dlg_TheHole_19_Lisa,Level26_Strings,是我的错觉吗？怎么觉得拾荒机器人全冲着我们过来了！,
"Aw, hell! You're right!",哦，干！被你说中了！,vo_dlg_TheHole_20_James,Level26_Strings,喔，要命！被你说中了！,
"That's good! It's scared, don't you see?! It's scared! It has to be close now!",很好！它怕了，你没看到吗？！它怕了！肯定是在附近！,vo_dlg_TheHole_21_Toshi,Level26_Strings,这就对了！它们慌了，看不出来吗？！它们慌了！所以核心一定就在附近！,
Here there be dragons.,此处应有龙,Desc,Level27_Strings,“恶龙就在这里。”,
The End,结束,Name,Level27_Strings,结局,
Last Plug,最后的插头,Objective1_Description,Level27_Strings,最终魔王,
Protect Toshi as he turns off the Sphere,在小敏关闭球体期间保护他,Objective1_Task1,Level27_Strings,在小敏关闭球体时提供保护,
Fight off Killdozer,击退杀人推土机,Objective1_Task2,Level27_Strings,击退推土机杀手,
Destroy all the Junkbot Forges,摧毁所有废品机器人制造厂,Objective1_Task3,Level27_Strings,摧毁所有拾荒机器人锻造场,
There! The orb!,在那！金属球！,vo_dlg_TheEnd_01_Randall,Level27_Strings,看！球体在那！,
Heart of the invasion...!,入侵的核心……！,vo_dlg_TheEnd_02_Lisa,Level27_Strings,入侵行动的中心…！,
Look out! Killdozer!,当心！是杀人推土机！,vo_dlg_TheEnd_03_James,Level27_Strings,小心！有推土机杀手！,
"Toshi, you go! Do what you can to unplug the orb! We'll deal with the Killdozer!",小敏，你快去！想办法拔掉金属球的插头！杀人推土机由我们来应付！,vo_dlg_TheEnd_04_James,Level27_Strings,小敏，你只要尽力把球体关闭就好！推土机杀手就交给我们！,
"O-OK, Boss! Here I go!",好、好的，老大！我这就去！,vo_dlg_TheEnd_05_Toshi,Level27_Strings,老大，没问题！我上了！,
"We've got your back, Toshi!",我们会掩护你的，小敏！,vo_dlg_TheEnd_06_Randall,Level27_Strings,小敏，我们掩护你！,
"Go, do your thing, kid!",去吧，去完成你的工作，孩子！,vo_dlg_TheEnd_07_Lisa,Level27_Strings,孩子，完成你的工作！,
That bastard is too tough! I can't cut through its plating!,这混蛋也太硬了！我切不开它的钢板！,vo_dlg_TheEnd_08_Randall,Level27_Strings,那混蛋太难对付了！我没办法切断它的钢板！,
Keep trying!,继续努力！,vo_dlg_TheEnd_09_James,Level27_Strings,继续努力！,
"Toshi, how much longer?!",小敏，还要多久？！,vo_dlg_TheEnd_10_Lisa,Level27_Strings,小敏，还要多久啊？！,
Not yet...!,还不行……！,vo_dlg_TheEnd_11_Toshi,Level27_Strings,还早呢…！,
Watch out!,当心！,vo_dlg_TheEnd_12_Lisa,Level27_Strings,小心！,
Here goes...!,要来了……！,vo_dlg_TheEnd_13_Randall,Level27_Strings,这家伙…！,
Yeah! Keep it coming!,耶！接着干！,vo_dlg_TheEnd_14_James,Level27_Strings,耶！再来啊！,
Toshi!,小敏！,vo_dlg_TheEnd_15_Lisa,Level27_Strings,小敏！,
Not yet...!,还不行……！,vo_dlg_TheEnd_16_Toshi,Level27_Strings,还早呢…！,
We can do it!,我们会成功的！,vo_dlg_TheEnd_17_Randall,Level27_Strings,会成功的！,
"Rust in hell, bastard!",下地狱去吧，混蛋！,vo_dlg_TheEnd_18_Lisa,Level27_Strings,混蛋，下地狱去吧！,
"Toshi, it's now or never...!",小敏，再不行就完了……！,vo_dlg_TheEnd_19_James,Level27_Strings,小敏，再不完成就来不及了…！,
I got it! I GOT IT!,我成功了！我成功了！,vo_dlg_TheEnd_20_Toshi,Level27_Strings,成功了！我成功了！,
Look! It's falling apart...! It's falling...!,看啊！它散架了……！它散了……！,vo_dlg_TheEnd_21_Lisa,Level27_Strings,你们看！它解体了…！它解…！,
Veronica on James,维罗妮卡谈詹姆斯,01_Nar,NarrativeBitsStrings,维罗妮卡谈詹姆斯,
"James Jones. His accent tells me that he hails from Seattle, but he does not want to talk about it. From what I gathered James rode with several biker gangs before coming to Coastal. What brought him here? We may never know. It's possible that James came to Michigan and Coastal to run away from some dark past he left out west. He has a good heart. The other Rats look up to him and he looks out for them. Not feared, but respected by all.",詹姆斯·琼斯。他的口音透露了他是西雅图人，但他不愿提起这段往事。根据我收集的情报，詹姆斯来海滨市前曾混过好几个飞车党。是什么把他带到这来的？或许我们永远都无法得知。詹姆斯会来密歇根和海滨市很可能是为了摆脱他在西部的黑暗往事。他心肠很好。其他钢鼠帮成员都很敬仰他，而他也很关照成员们。大家对他不仅没有畏惧，反而非常敬重。,01_Nar_Desc,NarrativeBitsStrings,詹姆斯·琼斯，他的口音听来他应该是西雅图人，但他不想提起这段往事。根据我打听的结果，他在来到海滨城之前曾在其他几个飞车党混过。至于他来此的目的可能是个不解之谜。也许他会来密歇根和海滨城是因为要忘掉他在西部曾经历过的黑暗往事。他心肠很好，领导着那群古怪的伙伴，也是如同其他钢铁鼠成员的好父亲一样的存在。其他人对他虽不畏惧，但都十分尊敬他。,
Veronica on Olbarrow,维罗妮卡谈欧巴罗,02_Nar,NarrativeBitsStrings,维罗妮卡谈欧巴罗,
"Oh, the Olbarrow... Western outskirts of the city. Filled with mines, refineries and factories. It's not safe, or pretty. Perfect place for the pack of Steel Rats to build their nest in. From what I understand they took an abandoned mine, cave, or something and repurposed it into their safe house. And of course they called it, The Rat's Nest.",哦，欧巴罗……那里是城市的西郊。到处都是矿场、炼油厂以及工厂。那里既不安全，也不美观。是作为钢鼠帮窝点的绝佳地点。据我所知，他们占领了一处废弃的矿场，洞穴，还是什么的，并把那里改造成他们的安全屋。当然，他们称那里为“鼠窝”。,02_Nar_Desc,NarrativeBitsStrings,喔，欧巴罗…城市的西部郊区。这里尽是矿坑、精炼厂和工厂。这地方既不安全也不宜人，是作为钢铁鼠根据地的绝佳场所。就我了解，他们把一座废弃矿坑改装成他们的庇护所，然后取了个“鼠窝”的名字。,
